fid,tipo,cd_geocodd,nm_municip,cd_geocodb,area_ha,area_km2,densid_pop,nm_subdist,nm_meso,nm_micro,cd_geocodi,cd_geocods,id,SHAPE__Length,nm_bairro,SHAPE__Area,nm_distrit,cd_geocodm
604,URBANO,292740805,SALVADOR, ,2.24275637,2.24275968,323.70833427,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070186,29274080507,51912,1006.45444242596, ,22427.55867471,SALVADOR,2927408
605,URBANO,292740805,SALVADOR, ,2.18318536,2.18318858,382.46810476,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070187,29274080507,51913,1075.99584934172, ,21831.854104025,SALVADOR,2927408
606,URBANO,292740805,SALVADOR, ,1.39781379,1.39781586,326.22322705,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070188,29274080507,51914,521.507394231022, ,13978.13662108,SALVADOR,2927408
607,URBANO,292740805,SALVADOR, ,2.56775837,2.56776217,402.68526824,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070189,29274080507,51915,662.02116710188, ,25677.58565154,SALVADOR,2927408
608,URBANO,292740805,SALVADOR, ,26.968102,26.96814192,37.30327447,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070190,29274080507,51916,4481.65202914495, ,269681.036058545,SALVADOR,2927408
609,URBANO,292740805,SALVADOR, ,2.51133818,2.51134189,418.10316757,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070191,29274080507,51917,647.054091017578, ,25113.38029584,SALVADOR,2927408
610,URBANO,292740805,SALVADOR, ,2.98994642,2.98995083,338.4671049,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070192,29274080507,51918,704.876837023453, ,29899.462476085,SALVADOR,2927408
611,URBANO,292740805,SALVADOR, ,2.75494227,2.75494633,339.02656817,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070193,29274080507,51919,1191.76982644075, ,27549.41901477,SALVADOR,2927408
612,URBANO,292740805,SALVADOR, ,15.08570385,15.08572612,93.33326012,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070194,29274080507,51920,2187.79604347452, ,150857.044920675,SALVADOR,2927408
613,URBANO,292740805,SALVADOR, ,2.3902041,2.39020763,374.44445754,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070195,29274080507,51921,805.900160386145, ,23902.03750838,SALVADOR,2927408
614,URBANO,292740805,SALVADOR, ,7.86164895,7.86166059,98.70688153,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070196,29274080507,51922,1926.86524088387, ,78616.476264645,SALVADOR,2927408
615,URBANO,292740805,SALVADOR, ,2.77553234,2.77553644,201.76279833,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070197,29274080507,51923,918.973641623615, ,27755.326952085,SALVADOR,2927408
616,URBANO,292740805,SALVADOR, ,63.68237232,63.68246671,12.89208855,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070198,29274080507,51924,4998.46260974413, ,636823.72499964,SALVADOR,2927408
617,URBANO,292740805,SALVADOR, ,16.21775741,16.21778148,83.11864368,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070199,29274080507,51925,1774.60985784906, ,162177.57013446,SALVADOR,2927408
618,URBANO,292740805,SALVADOR, ,0.02510233,0.02510237,10038.8944095,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070200,29274080507,51926,76.8074929741338, ,251.0242859,SALVADOR,2927408
619,URBANO,292740805,SALVADOR, ,2.51810992,2.51811365,310.15279982,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070201,29274080507,51927,721.926521054253, ,25181.095269465,SALVADOR,2927408
620,URBANO,292740805,SALVADOR, ,1.52680605,1.52680831,412.62547288,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070202,29274080507,51928,555.278969027404, ,15268.06182443,SALVADOR,2927408
621,URBANO,292740805,SALVADOR, ,0.44295098,0.44295164,539.56228935,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070203,29274080507,51929,298.791337445679, ,4429.51016756,SALVADOR,2927408
622,URBANO,292740805,SALVADOR, ,0.99611813,0.99611961,648.51650016,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070204,29274080507,51930,401.837053800054, ,9961.178150855,SALVADOR,2927408
623,URBANO,292740805,SALVADOR, ,3.77081538,3.77082097,243.44831191,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070205,29274080507,51931,1599.37007667446, ,37708.154115905,SALVADOR,2927408
624,URBANO,292740805,SALVADOR, ,1.3141035,1.31410545,524.31104356,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070206,29274080507,51932,455.924058868445, ,13141.03539821,SALVADOR,2927408
625,URBANO,292740805,SALVADOR, ,1.7295444,1.72954696,468.90892057,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070207,29274080507,51933,908.239936258691, ,17295.443045685,SALVADOR,2927408
626,URBANO,292740805,SALVADOR, ,2.92454802,2.92455235,244.48186031,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070208,29274080507,51934,1063.28814198239, ,29245.482208365,SALVADOR,2927408
627,URBANO,292740805,SALVADOR, ,1.33689153,1.33689351,335.85322721,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070209,29274080507,51935,501.915004828939, ,13368.91218121,SALVADOR,2927408
628,URBANO,292740805,SALVADOR, ,15.30407138,15.30409407,59.46121318,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070210,29274080507,51936,3238.49883199351, ,153040.71331515,SALVADOR,2927408
629,URBANO,292740805,SALVADOR, ,0.8769552,0.8769565,713.83244503,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070211,29274080507,51937,529.377392285495, ,8769.54664741,SALVADOR,2927408
630,URBANO,292740805,SALVADOR, ,1.31431443,1.31431638,719.7658146,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070212,29274080507,51938,603.182283229924, ,13143.14057183,SALVADOR,2927408
631,URBANO,292740805,SALVADOR, ,8.13043749,8.13044954,143.16551554,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070213,29274080507,51939,1717.32167527872, ,81304.38051011,SALVADOR,2927408
632,URBANO,292740805,SALVADOR, ,4.74889984,4.74890687,148.24464216,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070214,29274080507,51940,1314.4759536774, ,47488.995271665,SALVADOR,2927408
633,URBANO,292740805,SALVADOR, ,3.65973247,3.65973787,177.33510524,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070215,29274080507,51941,1326.44928836053, ,36597.33297792,SALVADOR,2927408
634,URBANO,292740805,SALVADOR, ,3.74340314,3.74340867,275.15029471,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070216,29274080507,51942,1260.84836771438, ,37434.03460043,SALVADOR,2927408
635,URBANO,292740805,SALVADOR, ,0.85583999,0.85584125,556.17790989,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070217,29274080507,51943,403.407075173791, ,8558.40003506,SALVADOR,2927408
636,URBANO,292740805,SALVADOR, ,10.99011963,10.99013588,62.87456386,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070218,29274080507,51944,2831.42870328004, ,109901.19298126,SALVADOR,2927408
637,URBANO,292740805,SALVADOR, ,2.18353337,2.1835366,180.89918919,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070219,29274080507,51945,1043.74569223482, ,21835.337336745,SALVADOR,2927408
638,URBANO,292740805,SALVADOR, ,1.12651788,1.12651955,848.63152429,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070220,29274080507,51946,873.202887596355, ,11265.185226865,SALVADOR,2927408
639,URBANO,292740805,SALVADOR, ,2.08543801,2.08544109,377.37819691,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070221,29274080507,51947,826.630147592188, ,20854.38213767,SALVADOR,2927408
640,URBANO,292740805,SALVADOR, ,1.34985844,1.34986044,405.96789374,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070222,29274080507,51948,695.846789233237, ,13498.58471508,SALVADOR,2927408
641,URBANO,292740805,SALVADOR, ,1.01496571,1.01496721,666.03136562,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070223,29274080507,51949,462.829319751483, ,10149.65691529,SALVADOR,2927408
642,URBANO,292740805,SALVADOR, ,1.3221006,1.32210255,610.39138098,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070224,29274080507,51950,676.249899309192, ,13221.003177055,SALVADOR,2927408
643,URBANO,292740805,SALVADOR, ,2.5053356,2.5053393,320.51546808,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070225,29274080507,51951,675.346760472406, ,25053.35992402,SALVADOR,2927408
644,URBANO,292740805,SALVADOR, ,0.52356778,0.52356855,490.86217808,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070226,29274080507,51952,291.578776125256, ,5235.67506068,SALVADOR,2927408
645,URBANO,292740805,SALVADOR, ,0.4850837,0.48508441,632.87953972,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070227,29274080507,51953,306.895643200314, ,4850.834245425,SALVADOR,2927408
646,URBANO,292740805,SALVADOR, ,1.71705407,1.71705661,642.96074714,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070228,29274080507,51954,570.035006784327, ,17170.54267474,SALVADOR,2927408
647,URBANO,292740805,SALVADOR, ,1.90230735,1.90231016,274.40320213,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070229,29274080507,51955,725.009152247534, ,19023.07111378,SALVADOR,2927408
648,URBANO,292740805,SALVADOR, ,1.35119426,1.35119626,609.08990472,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070230,29274080507,51956,513.478810971414, ,13511.941763945,SALVADOR,2927408
649,URBANO,292740805,SALVADOR, ,1.5029783,1.50298053,348.6405785,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070231,29274080507,51957,734.770714953691, ,15029.781539015,SALVADOR,2927408
650,URBANO,292740805,SALVADOR, ,0.79532294,0.79532412,590.95403906,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070232,29274080507,51958,490.325396549411, ,7953.230724595,SALVADOR,2927408
651,URBANO,292740805,SALVADOR, ,2.99191161,2.99191604,166.44852096,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070233,29274080507,51959,758.834267531441, ,29919.11833875,SALVADOR,2927408
652,URBANO,292740805,SALVADOR, ,1.78780258,1.78780523,307.63977574,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070234,29274080507,51960,586.634587002339, ,17878.02199949,SALVADOR,2927408
653,URBANO,292740805,SALVADOR, ,1.17419766,1.1741994,152.4442951,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070235,29274080507,51961,694.414420702216, ,11741.97508789,SALVADOR,2927408
654,URBANO,292740805,SALVADOR, ,3.53431855,3.53432377,95.63357008,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070236,29274080507,51962,875.393378102655, ,35343.18568012,SALVADOR,2927408
655,URBANO,292740805,SALVADOR, ,1.1414342,1.14143589,456.44263099,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070237,29274080507,51963,437.665321597287, ,11414.33239875,SALVADOR,2927408
656,URBANO,292740805,SALVADOR, ,0.95051815,0.95051956,409.24986508,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070238,29274080507,51964,423.022792951475, ,9505.17721914,SALVADOR,2927408
657,URBANO,292740805,SALVADOR, ,1.25354115,1.253543,524.91218697,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070239,29274080507,51965,526.113259628962, ,12535.412411205,SALVADOR,2927408
658,URBANO,292740805,SALVADOR, ,6.40083835,6.40084783,237.31231224,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070240,29274080507,51966,2417.44205602425, ,64008.37745143,SALVADOR,2927408
659,URBANO,292740805,SALVADOR, ,1.04005704,1.04005858,438.43684273,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070241,29274080507,51967,539.689356045101, ,10400.57152489,SALVADOR,2927408
660,URBANO,292740805,SALVADOR, ,1.19660597,1.19660774,417.01217661,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070242,29274080507,51968,488.091504796561, ,11966.062762615,SALVADOR,2927408
661,URBANO,292740805,SALVADOR, ,3.38062927,3.38063428,106.78469488,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070243,29274080507,51969,1067.65977010332, ,33806.293790025,SALVADOR,2927408
662,URBANO,292740805,SALVADOR, ,2.89708896,2.89709324,426.63452485,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070244,29274080507,51970,802.360321252549, ,28970.889016865,SALVADOR,2927408
663,URBANO,292740805,SALVADOR, ,2.4075216,2.40752516,395.01144898,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070245,29274080507,51971,657.088880305293, ,24075.22041579,SALVADOR,2927408
664,URBANO,292740805,SALVADOR, ,1.38722061,1.38722266,374.12883632,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070246,29274080507,51972,731.830344349902, ,13872.206172015,SALVADOR,2927408
665,URBANO,292740805,SALVADOR, ,0.96527567,0.9652771,594.64789945,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070247,29274080507,51973,643.510517432857, ,9652.758074845,SALVADOR,2927408
666,URBANO,292740805,SALVADOR, ,1.40700604,1.40700812,470.50190543,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070248,29274080507,51974,802.138618435734, ,14070.05690268,SALVADOR,2927408
667,URBANO,292740805,SALVADOR, ,2.8711437,2.87114795,159.16978448,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070249,29274080507,51975,955.536561503627, ,28711.43573664,SALVADOR,2927408
668,URBANO,292740805,SALVADOR, ,1.08150422,1.08150583,351.3619538,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070250,29274080507,51976,446.115930371149, ,10815.041980435,SALVADOR,2927408
669,URBANO,292740805,SALVADOR, ,7.29289215,7.29290297,95.16100827,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070251,29274080507,51977,1363.82873582252, ,72928.92329043,SALVADOR,2927408
670,URBANO,292740805,SALVADOR, ,2.99701456,2.997019,159.82547972,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070252,29274080507,51978,1096.74712809704, ,29970.145381785,SALVADOR,2927408
671,URBANO,292740805,SALVADOR, ,0.58554927,0.58555013,457.68924711,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070253,29274080507,51979,316.15824818446, ,5855.494136975,SALVADOR,2927408
672,URBANO,292740805,SALVADOR, ,0.96172256,0.96172398,456.47192724,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070254,29274080507,51980,604.314670495031, ,9617.22201963,SALVADOR,2927408
673,URBANO,292740805,SALVADOR, ,2.27101486,2.27101822,373.40079054,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070255,29274080507,51981,685.591252634741, ,22710.148457705,SALVADOR,2927408
674,URBANO,292740805,SALVADOR, ,3.53655989,3.53656513,245.71864743,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070256,29274080507,51982,1015.81628746126, ,35365.596942965,SALVADOR,2927408
675,URBANO,292740805,SALVADOR, ,0.98539799,0.98539945,399.83785064,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070257,29274080507,51983,427.682624478476, ,9853.977530375,SALVADOR,2927408
676,URBANO,292740805,SALVADOR, ,1.32381903,1.323821,504.59994348,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070258,29274080507,51984,518.541747738108, ,13238.18893912,SALVADOR,2927408
677,URBANO,292740805,SALVADOR, ,4.17671414,4.1767203,297.84134673,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070259,29274080507,51985,917.720314898488, ,41767.13490685,SALVADOR,2927408
678,URBANO,292740805,SALVADOR, ,0.96585529,0.96585671,474.1904189,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070260,29274080507,51986,471.526364351962, ,9658.552915965,SALVADOR,2927408
679,URBANO,292740805,SALVADOR, ,1.31281893,1.31282087,427.32410192,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070261,29274080507,51987,479.303290564167, ,13128.19104836,SALVADOR,2927408
680,URBANO,292740805,SALVADOR, ,1.2936139,1.29361581,269.01340977,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070262,29274080507,51988,546.582183545006, ,12936.135043225,SALVADOR,2927408
681,URBANO,292740805,SALVADOR, ,2.24969024,2.24969356,328.48918354,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070263,29274080507,51989,652.929696032102, ,22496.89993649,SALVADOR,2927408
682,URBANO,292740805,SALVADOR, ,6.8061009,6.80611097,127.53244901,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070264,29274080507,51990,1175.87954549201, ,68061.00471722,SALVADOR,2927408
683,URBANO,292740805,SALVADOR, ,1.82442672,1.82442942,479.05388407,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070265,29274080507,51991,611.503818244601, ,18244.27195883,SALVADOR,2927408
684,URBANO,292740805,SALVADOR, ,1.81760471,1.81760741,187.60927078,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070266,29274080507,51992,694.967318071156, ,18176.04061521,SALVADOR,2927408
685,URBANO,292740805,SALVADOR, ,3.47130665,3.47131178,182.9279649,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070267,29274080507,51993,1012.80359604955, ,34713.063255405,SALVADOR,2927408
686,URBANO,292740805,SALVADOR, ,0.41002077,0.41002138,1299.93222641,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070268,29274080507,51994,328.725533404608, ,4100.205228715,SALVADOR,2927408
687,URBANO,292740805,SALVADOR, ,2.21880159,2.21880488,200.55841992,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070269,29274080507,51995,863.897280197465, ,22188.00001407,SALVADOR,2927408
688,URBANO,292740805,SALVADOR, ,0.5356196,0.53562039,395.80270321,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070270,29274080507,51996,324.859025564111, ,5356.192605435,SALVADOR,2927408
689,URBANO,292740805,SALVADOR, ,2.01578146,2.01578444,279.79182208,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070271,29274080507,51997,796.820606791676, ,20157.81609073,SALVADOR,2927408
690,URBANO,292740805,SALVADOR, ,27.80717217,27.80721337,65.52256696,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070272,29274080507,51998,2887.37748415444, ,278071.71812663,SALVADOR,2927408
691,URBANO,292740805,SALVADOR, ,2.95453342,2.9545378,177.35430568,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070273,29274080507,51999,714.763541245294, ,29545.33396618,SALVADOR,2927408
692,URBANO,292740805,SALVADOR, ,2.5061141,2.5061178,378.67334029,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070274,29274080507,52000,703.598470299466, ,25061.134297595,SALVADOR,2927408
693,URBANO,292740805,SALVADOR, ,1.15525267,1.15525437,471.75757296,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070275,29274080507,52001,564.996195979477, ,11552.532748335,SALVADOR,2927408
694,URBANO,292740805,SALVADOR, ,0.71914644,0.7191475,631.30303554,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070276,29274080507,52002,508.378299665277, ,7191.462929855,SALVADOR,2927408
695,URBANO,292740805,SALVADOR, ,0.618971,0.61897191,479.8279107,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070277,29274080507,52003,373.099422903535, ,6189.70917721,SALVADOR,2927408
696,URBANO,292740805,SALVADOR, ,0.94561758,0.94561897,550.96187256,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070278,29274080507,52004,472.826843063538, ,9456.17792464,SALVADOR,2927408
697,URBANO,292740805,SALVADOR, ,2.60083926,2.6008431,78.05161332,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070279,29274080507,52005,1202.30920806234, ,26008.3887568,SALVADOR,2927408
698,URBANO,292740805,SALVADOR, ,6.2978544,6.2978637,95.905537,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070280,29274080507,52006,1920.4124137804, ,62978.54371873,SALVADOR,2927408
699,URBANO,292740805,SALVADOR, ,4.30016947,4.30017582,81.39202093,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070281,29274080507,52007,955.600187359063, ,43001.69608588,SALVADOR,2927408
700,URBANO,292740805,SALVADOR, ,3.33865433,3.33865926,263.27933822,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070282,29274080507,52008,959.005305677356, ,33386.54300242,SALVADOR,2927408
701,URBANO,292740805,SALVADOR, ,4.15352366,4.1535298,143.49240979,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070283,29274080507,52009,835.617243777437, ,41535.24086035,SALVADOR,2927408
702,URBANO,292740805,SALVADOR, ,1.72242852,1.72243106,289.70680529,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070284,29274080507,52010,618.151996286352, ,17224.27890522,SALVADOR,2927408
703,URBANO,292740805,SALVADOR, ,2.92614138,2.9261457,285.35831251,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070285,29274080507,52011,758.203996885725, ,29261.409341735,SALVADOR,2927408
704,URBANO,292740805,SALVADOR, ,1.02707828,1.02707981,358.29737616,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070286,29274080507,52012,484.589620809405, ,10270.780414155,SALVADOR,2927408
705,URBANO,292740805,SALVADOR, ,0.9334122,0.93341358,472.45937656,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070287,29274080507,52013,430.393272611595, ,9334.12198398,SALVADOR,2927408
706,URBANO,292740805,SALVADOR, ,3.05611975,3.05612426,126.95818853,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070288,29274080507,52014,934.933168655941, ,30561.20622051,SALVADOR,2927408
707,URBANO,292740805,SALVADOR, ,1.3116398,1.31164173,555.02960977,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070289,29274080507,52015,630.536751908571, ,13116.39750708,SALVADOR,2927408
708,URBANO,292740805,SALVADOR, ,3.66060927,0,0,BROTAS,METROPOLITANA DE SALVADOR,SALVADOR,292740805070290,29274080507,52016,894.383246640208, ,36606.09032243,SALVADOR,2927408
709,URBANO,292740805,SALVADOR, ,33.44083397,33.44088319,14.86204767,CONCEIÇÃO DA PRAIA,METROPOLITANA DE SALVADOR,SALVADOR,292740805080001,29274080508,52017,4425.73888212346, ,334408.33370042,SALVADOR,2927408
710,URBANO,292740805,SALVADOR, ,18.12462983,18.12465692,74.15312774,ITAPOÃ,METROPOLITANA DE SALVADOR,SALVADOR,292740805090001,29274080509,52018,2275.95671744668, ,181246.30206673,SALVADOR,2927408
